격자 id 번호,좌측 격자 위치  ,상단 격자 위치,우측 격자 위치,하단 격자 위치,일평균 유동인구,일평균 남성 유동인구,일평균 여성 유동인구,0세_20세 미만 일평균 유동인구,20세_40세 미만 일평균 유동인구,40세_65세 미만 일평균 유동인구,65세 이상 일평균 유동인구,데이터기준일자
5080,308677,516768,308777,516668,128.8777652,66.61237532,62.26538984,6.274965642,39.69309844,73.52564863,9.384052474,2021-11-30
5081,308677,516668,308777,516568,207.8045598,108.6979684,99.10659142,10.72539564,64.81482919,117.4167657,14.84756922,2021-11-30
5083,308677,516468,308777,516368,280.1206557,144.3012568,135.8193989,19.96387978,89.27743169,150.2954645,20.58387978,2021-11-30
5084,308677,516368,308777,516268,420.4949901,211.6580244,208.8369657,40.74496205,137.0554372,210.044112,32.6504789,2021-11-30
5085,308677,516268,308777,516168,590.1411657,302.0319685,288.109197,57.44981708,203.2715102,286.7646352,42.65520308,2021-11-30
5086,308677,516168,308777,516068,314.518819,184.4001527,130.1186663,19.05179525,122.2352948,154.777662,18.45406691,2021-11-30
5154,308777,523168,308877,523068,467.06911,231.4244955,235.6446144,32.62318847,182.2333176,199.9095155,52.30308835,2021-11-30
5155,308777,523068,308877,522968,166.6986082,82.24536796,84.45324024,11.72914693,64.59880666,71.36242753,19.00822709,2021-11-30
5156,308777,522968,308877,522868,1296.502631,635.38369,661.1189405,102.833803,547.5494525,536.0116317,110.1077435,2021-11-30
5157,308777,522868,308877,522768,2177.553962,1070.805273,1106.748689,172.8771858,931.7217486,893.239918,179.7151093,2021-11-30
5160,308777,522568,308877,522468,498.4827049,252.4830055,245.9996995,34.79778688,219.1758743,199.515847,44.99319672,2021-11-30
5161,308777,522468,308877,522368,2815.323989,1491.946967,1323.377022,248.8012568,1410.88653,972.6653005,182.9709016,2021-11-30
5162,308777,522368,308877,522268,1042.519044,607.0201639,435.4988798,80.9053552,590.7251366,311.2093443,59.67920765,2021-11-30
5164,308777,522168,308877,522068,842.2913115,506.9990711,335.2922404,62.9287705,509.1023223,230.3554918,39.90472678,2021-11-30
5165,308777,522068,308877,521968,1089.434836,659.3731148,430.0617213,81.96114754,662.6964482,294.4122132,50.36502733,2021-11-30
5183,308777,520268,308877,520168,189.1826793,127.1403598,62.04231956,5.186984504,73.20095418,97.48542811,13.30931252,2021-11-30
5184,308777,520168,308877,520068,114.6677515,76.64176608,38.0259854,3.128589115,43.92668336,59.46766764,8.144811363,2021-11-30
5292,308877,523168,308977,523068,643.0800274,318.7869399,324.2930874,45.06081968,251.1428415,274.9517213,71.92464481,2021-11-30
5293,308877,523068,308977,522968,397.8946174,197.0404372,200.8541803,27.73193989,155.5218579,170.2721858,44.36863388,2021-11-30
5294,308877,522968,308977,522868,1349.10623,756.552377,592.5538524,84.48540984,637.0175411,507.8903278,119.7129508,2021-11-30
5297,308877,522668,308977,522568,739.6337978,416.0645901,323.5692076,38.51691257,389.6927596,254.9714481,56.4526776,2021-11-30
5322,308877,520168,308977,520068,176.4591449,118.5171338,57.942011,4.843926865,68.13472311,91.04435594,12.43613893,2021-11-30
5430,308977,523168,309077,523068,468.8641803,232.3332514,236.530929,32.77281421,183.189153,200.5270765,52.37513662,2021-11-30
5431,308977,523068,309077,522968,719.8247267,378.8744535,340.9502732,47.8060929,309.0010383,290.5845902,72.43300546,2021-11-30
5434,308977,522768,309077,522668,875.5402458,492.1504918,383.389754,46.02745902,459.7107924,302.482623,67.31937159,2021-11-30
